text,label,id
"@Rika_cchi Ого, я не знала что в Москве оно есть.. 😌
Осталось пережить карантин и оказаться в Москве, лол",positive,1249270351042883584
@FLareosh Ох уж эти подростковые не хочу жить,negative,1247111563733094401
КЛАСННАЯ ЛЕНТА ДУШЕВНАЯ ТАКАЯ )))) https://t.co/yNmGSktdiJ,positive,1274388297029165057
"Краснодар вошел в число самых дорогих городов мира.
https://t.co/8n80qYKO6s https://t.co/kUhLlL3oL8",neutral,1218077517703270400
@tjournal Какой ужас! Домик для гномов.,negative,1311995164890669057
"@hhsenju1 О, чёрт, пикник...
Я так и не дочитала его
Чёрт",negative,1227253019059900416
"@olkpoi Замечательные какие...... ""помидоры""!!!!-)
Красотааа!",positive,1263736610367119360
"@deadpul040120 Шикарно, щщетаю",positive,1214095906833944577
Ну лана час назад,neutral,1223659532334895112
@Chelsea65245794 @DM0l0t0chek @12061976kp Это вечный бой 🤣,positive,1253951659836870657
"И да, очень надеюсь, что Кокорина весной в Спартаке не будет. Нужно было его отдать Шамилю в качестве неустойки и добавить сверху пиздюлями.",negative,1339288109226323973
@notursuperhuman Надеюсь мне приснитесь вы с Минхо 🥺🥺🥺,positive,1307256184383168512
Тестируем новые raw конфетки в СЛАЙС пицце https://t.co/WgWRhBKzpf,positive,1276955143972552706
"блин, это было крутооо! боже, я так рада, так радааа 😭💔❤️❤️❤️ https://t.co/EuqJBHbtJl",positive,1247258947368738816
я сила я МОЩЬ,positive,1219289881270198272
@_yienshit это правда школа 2013,neutral,1223668772373921793
Вы вместе просто идеальны!,positive,1320281402529677312
"@lerakedavra По моему я видела у нас такую, потом поделюсь впечатлениями",neutral,1277900389124395008
Гидра в Hades сменила паттерн. Внешне при этом она не отличается,neutral,1343534900734009344
"Одесский пляж окружили забором и установили запрещающие проход знаки
https://t.co/Pm0xwabvT5
#Одеса https://t.co/qJNtx9HR1t",neutral,1274243987809996801
"Возобновил прохождение Dying light The Following, не помню почему забросил, но она очень крутая и медитативная",positive,1322092616234782720
@taekookersha НЕ ОТРИЦАЮ ВРАЧ ДЖИН СЭКС,neutral,1295388606765424643
@makeitdalia диэнэй?? то время плюс минус,neutral,1323027186874540033
@sonechkashinobi Бань,negative,1292544306608209920
Самое Оригинальное Моторное Масло 😄 https://t.co/2lQAF2n1ov,positive,1218527692330393602
@gorodnitskiy согласен только по первой части.,neutral,1294183419635806208
@notursuperhuman Чтобы со мной встретится?,neutral,1283298311538081792
@den_ben_den2 за спиженый твит хочешь что бы уткин тебе пезду лизнул?,negative,1307683638482546689
"Зашёл к бате в гараж, а там, ну вот https://t.co/NxOAfSkFoF",neutral,1254069440091742209
@emitersss_ и викенд к ним присоединился уважаааю,positive,1241296316430520322
@themotherofcat марк..ну понятно,neutral,1270099994507456512
"кажется я простыла...🤦🏻‍♀️
последний раз болела в январе
надеюсь тут не серьёзно",negative,1298912262518968321
"В музыкальную школу Бузулука впервые приобрели клавишные гусли
https://t.co/Z54s5N5EsV",neutral,1319226656691785730
@kallas03 там еще ТАКАЯ МУЗЫКААЗКЩВДАЗАЖЖСАЗЗААААААААААВПП  ААК ЖЕ Я ЛЮБЛЮ ДИЛ БОГИНЯ ВСЕМОГУЩАЯ,positive,1344334813239635974
"Я выпала из этого мира
https://t.co/ulicbWImra",negative,1315971981649547271
@thefoxility Оооо либераху порвало,neutral,1265920097916518400
@Fake_MIDRF Больше напоминает пиратский космический корабль,neutral,1272265593345933312
Мохаммед Дауд выпал из строя до конца сезона - травма. https://t.co/t4PeCfViT0,negative,1266337955448344576
@littleponyHoby @BTS_twt Матриархат рулит 😂😂😎,positive,1236015750592319494
строю теории вот до чего уг довёл,negative,1255604672792072193
"о грудном кормлении малышей: как удобно, что ты и есть еда. не нужно готовить",positive,1331590265342210049
"@_sokolovskayaa У меня тоже так,странно🤔",neutral,1215912933886234624
"Я попала в пиратский би тикток
👁️👄👁️",positive,1305051754694938625
@SlimShadxx БЛЯТЬ ДА ХОТЬ КТО-ТО ЭТО СКАЗАЛ Я НЕ ХОЧУ С ВАМИ ОБЖИМАТЬСЯ ПО РАЗНЫМ ПРИЧИНАМ ВОТ МОЯ РУКА БУДЬ КАК МУЖИК ПОЖМИ БЛИН,negative,1300146545506086917
надо было оставить умирать https://t.co/SuruyiK9mR,negative,1258298032560451584
@cutekuplinov Я обязательно дочитаю властелина колец 😔😔😔,neutral,1280948511450816515
@kidksyu @ayamin_di @CryingFoal КОНЕЧНО ДА,positive,1336286552012578816
@jesuslovechuuya Не надо плакать!,positive,1253461563828305921
@artekkkkkkk Капец он крутой,positive,1324647035446972416
@lil_mirai Даже лучше,positive,1249327930435604481
"сегодня разговривала с мошенниками, не знают, что ответить",negative,1261287333980246017
у меня на кроссах кошачьи сопли,neutral,1217035111532765184
@thejewellersh Самый лучший 🥺🥺🥺🥺,positive,1286415568606826496
"@NikkiFuture @therusfed Можно спросить ""не хама""?
*В п...у  Вам лень* ? А в куда не лень?

** Так в статусе написано",negative,1236286731986534401
@wind_thou Мой батя: 🗿🗿🗿👍🏻,neutral,1341029600999206912
"Стиоальная машина
https://t.co/sfpGM3gLQb https://t.co/VHFHnN8Swn",neutral,1229440780638597120
А так можно было? https://t.co/j2zCVUcGR7,neutral,1333652004816601090
И это снова он ❤️❤️❤️❤️,positive,1263170060580990976
@lonelymoon8_ как ты без карри уже столько живешь,neutral,1338120830195208197
@Manaymockery_ и вам час в радость!,positive,1254822015682445313
"В Подмосковье обокрали бывшую узницу концлагеря
 #Новости #News
➡ https://t.co/IzJ44mTLPu https://t.co/VCDQyq3S19",neutral,1247866815264546818
@drochi420 ань знай что я тебя очень люблю просто знай,positive,1236691679454920704
вот это конечно я много взаимодействую https://t.co/IltOmVYBmm,neutral,1324773535651401730
"А мне бармен, похоже, налил содовой, на вкус фуфлыжно",negative,1293932671551365121
@_just_joe_0 Еба я всё ещё жива?,neutral,1340083340867743745
"@kazahahah Нет ничего более глубокого, чем внутренний мир человека, а ты его приоткрываешь",positive,1326071265896050688
господи я так замерзла.,negative,1296301211809849344
Вологодчина в семёрке крупнейших производителей молока в стране https://t.co/MbFAjJN2cX #вологодчин #молоко с помощью @kp_vologda,positive,1265915819730534401
@kukuinot бля оч надеюсь что Ирина таки подаст на него в суд)),negative,1298979857930452992
"я хочу выпилиться)
#рпп https://t.co/WFuTipPoQ1",negative,1294805019674529792
@Sandrrrraaaaa_a Я тоже не понимаю почему все хвалят немцев когда мы сделали тоже что они только за пару часов,negative,1298283859289747457
нет блин минус https://t.co/GpxEvK4821,negative,1311594181069082626
@abernathyblyat когда читала тоже про тебя подумала,neutral,1306311660668411905
выпуски туду с одеждой сняли специально для меня интересно через сколько тибайти переубедят меня в этом и просто будут дуреть,neutral,1340990694656237568
"терапия: дорого
выступления чимина с серендипити: бесплатно и эффективно  https://t.co/aPEkpJU2QU",neutral,1343514541569826818
@quakexwinter Блин теперь нельзя голосовать за я/Джемма 😔,negative,1295372907485499392
"Так, Диана, люди тебя не игнорят, просто заняты своими делами или решили что беседа себя исчерпала, тебя никто не хейтит",neutral,1341453712238239751
падаю в какую-то бездну,negative,1239850221074624512
"@AKA0077 Блин, а я все никак за Dreamfall не засяду 😭",negative,1271917893924589568
@badgercat @agataklarchen @LaraSky7 Это не расизм? https://t.co/ZvDLvlCIuz,neutral,1267274707113349123
@useless_swan это должен был быть клевер..... ._.,neutral,1321533460973080578
"@totti_ita Дело даже не в этом ,верил или нет...настроя вообще никакого ,впечатление сложилось",negative,1278049593100558344
@hope_hoyaa Гуд морнинг онни,positive,1274961670973140993
"Окей,я  правда начала думать,что хоть один портрет у меня выйдет хорошим и похожим 
Но нет 
В пизду все это,я ненавижу портреты и себя :)",negative,1308432938317557766
@EchoMskNews А зачем им помоготь Украине?,neutral,1289140515661910018
@MaxFelsh Пиздец пятна https://t.co/4fJCMBLiRx,negative,1286646267939106816
"Минздрав Израиля обнародовал ""карту заражений"" коронавирусом

https://t.co/F1oNvjJuE0 https://t.co/fYTyStIaeV",neutral,1243772314749026306
"@persik_style Тоже верно,просто не все хотят о них вспоминать)",neutral,1220084081108684801
@chimmmluv У меня сегодня нога дернулась,neutral,1263820051855093761
"@blondawolf А сколько у Вас, стесняюсь спросить? 😊",neutral,1257603082499784707
Теперь на заборах вместо « Х@Й» принято писать « МАСК» .,neutral,1266123987257561089
"@volchya_yagodka Лучше бы за стеной так играла скрипка, чем как у нас грошевый бордель😁",negative,1327944924432637952
Пашинян коснулся назначения нового заместителя директора СНБ https://t.co/30P5ULnHvm,neutral,1258021279787028480
"@whothehellis1 ахахахах
на самом деле этот суп криповее чем все остальное вместе взятое.....",positive,1296884224243519492
@prettysadsun К р а с и в о,positive,1252020765890920448
@0ZUvZe4oMsPJHbN Та никто никуда не пойдёт. Ватники захватили Украину.,negative,1240684023535538177
"@edithpifpaf Ничего не изменилось со времён школы, ни разу не улыбнулся) я уныл))",negative,1271009495758581769
"- есть куча идей
- есть желание и вдохновение 
- есть время и силы

НО

я как бы не умею рисовать https://t.co/WDWDQhNIyO",negative,1256329482081726465
и это все - радфемки.. причем даже не половина.. пиздец..,negative,1281644451342032902
@vibe_crc Всё гениальное просто,positive,1255418588338536451
"@chunghamygff За это и отпиздить можно, и никто не будет против",negative,1245109576309116929
"#ТрясёмИБудемТрясти
Потому что насилие должно прекратится https://t.co/iXMxQfmKCS",negative,1283405413124395011
@_aprelskiy Это пиздато.,positive,1268880324429254661
"@abstruse_cook Бляяяя. Абсолютно не шарю в законах кулинарии и готовлю почти всегда тупо наощупь, но даже для меня выглядит дичайше 🤯",negative,1258479469725192192
еду гулять с девочками очень интересно что они мне подарят,positive,1321803213461360640
@wetal1234 Витал! И это переживем ✊✊✊,positive,1319633458071805958
@unenfantdamour ты никогда не должна переставать улыбаться!!,positive,1267786076682440706
@korajjk ОО погнали,neutral,1305132117526020097
@kikliss_ Выезжаю драться,negative,1257763820816171010
"@dochkahyungwona Ахахахах
А чо там только 4 фотки??",positive,1343519121758105601
"@supergirl3038 Блинчики
Я очень хочу, но не могу :((",negative,1263445622146899968
@jeonbabyx да мне больше всего обородни нравятся,neutral,1241691352766779392
@red_semi_sweet спасибо!,positive,1291292604668272642
я что-то делаю не так..?,negative,1307759018543378432
@soul_cesspool че за твит поч такой срач,negative,1270012169971798021
"@Supernatural713 Показалось, что я чокнулась и мне уже мерещится текст этот, ибо раз 50 слушала это сегодня",negative,1228441672247324672
@kim_zuzu_ Тортииииик,positive,1343827155642441729
Видео: Первый круг Хэмилтона на новой Mercedes W11 https://t.co/wr1Gy4meAl https://t.co/hfFslmTz4J,neutral,1228994942867058690
@svetiiny ой,neutral,1257648754263547905
@kimtaehyungbf_ хнык . это было бы так здорово,positive,1318780600858398720
ПЗИДЕЦ,negative,1335534500730843136
"@ang_cvet потому что не похожи, ты видимо в батю",neutral,1239060379113668608
@ONEXXIII @ang_cvet Смотрю на тебя как на говно https://t.co/5RNRSfs0Fd,negative,1336273767769759745
@no_Callsign Гвоздики не хватает),neutral,1344640712214781952
💫Ваше мнение о Добби💫 https://t.co/k2OGV85de6,neutral,1277537577608904705
"#inktober2020day4 
Я уже на 4-м дне и до сих пор не сдалась. Удивительно! https://t.co/EV9xTw92JL",positive,1312697987664150528
@Mad_akuma ЭТО ВСЕГДА КРУТО,positive,1287680994351423490
@Dredd_Director Упоротая дура!!!,negative,1268668872800026624
Деловая Москва — О деловой жизни столицы https://t.co/wJcXuiLdhx,neutral,1263117522737475584
"@Sancho_Mark_ll @iremeslo Есть стойкое ощущение, что он не подражает подросткам, он на самом деле увлекается подростковой хернёй.",negative,1315741936679092236
@BTSARMYUA1 Я тоже.. :(,negative,1256918152652509185
"пришли на высшую математику.....а препода нет, пока что мне нравится https://t.co/HIeLNjunIE",positive,1220950599170232321
"Просто
Сравните 
Рисовку
Аниме
И
Манги

Футамата гений но тот кто рисовал аниме явно был богом https://t.co/WJSHGBCkbM",positive,1319330281183117315
@63media_ru Так кто нарушает ?,neutral,1323249380137279491
опять возвращаюсь на концерт гарри,neutral,1249785214441852930
аротейшая роскошная псина ❤️🍈 https://t.co/uCcZfEMLOC,positive,1316846473070477314
ПУТИН ПОСАДИЛ НАРОД НА КУКАН! РОССИЯНЕ ЗАВОПИЛИ ОТ БЕДНОСТИ И НИЩЕТЫ https://t.co/TCYGlt7x0z с помощью @YouTube,negative,1215492748507275264
@mariverrrrrrr ты с питера что ли,neutral,1342913443268071425
@aktiv1ty :(сука:(,negative,1323642302510891010
@jxomichu я задарю тебя любовью но лопнуть не дам !!,positive,1278056694032019456
ПИЗДЕЦЦ ЧТО-ТО НОВОЕ СТРАХ ПОГИБЕЛЬ-------,negative,1311684664784900096
четырехкомнатная квартира в историческом центре Одессы на ул.Нежинская/Дворянская            https://t.co/hZESoYSX7a https://t.co/a8ycbwyemU,neutral,1298317338215952397
"@Baster_Casey @hapeephil Единственная азари с бровями, и те нарисованные...

(Пиби не считается, она странная)",neutral,1256332791421128704
"МЧС в смс сообщило о жаре 30 градусов, что же я буду делать с котами в шубах.",neutral,1269688428418957321
@hakiamu не будет https://t.co/GBh8vVYB0H,neutral,1269289961167163393
@spacelordrock @StrannikXX1 Обожаю это город !,positive,1283089800124411906
@bubaseungie в хозяйстве пригодятся,neutral,1304735097321590789
"@youryenna Ого, молодец
Почему решила закончить?",positive,1339968639211081731
@max_1976 @Sirozhych Знакомое место.,neutral,1337778793117872130
"жить надо так, чтобы присылать пичи видео для поднятия настроения, где ты уставший флексишь под карди би.",positive,1284184186325274624
"Про вазопрессин я помню, а какие ЕЩЕ хз..",neutral,1276250337314299933
"@vaioru_ @abpnwe дорогая забудь про 5 мамонта...
я только вчера до него дошла и это пиздец тиммейты тупицы
не трать свои нервы прошу",negative,1303625930376704002
давно я такого отборного стекла не читала я очень стараюсь не плакать мне та ажаль,negative,1313933134694690816
@TTWDangos @noobde Сколько боли в этом твите!,negative,1252508383091011584
"хотели отправить меня на ЛФК и я бы конечно пошла,но моя нога,боюсь,не выживет",negative,1219513794176737280
этот твит посвящен моей любви немецкому языку,positive,1253943896192823297
yg сделали что,neutral,1313802293351976961
@grand_monbebe ТЫ МОЮ ЛУЧШЕ ВСЕХ ЗНАЕШЬ,neutral,1341103575934644228
"@olivergrace1 Это Подмосковье достаточно далёкое, специально особо смысла ехать нет)",neutral,1278377369552719872
@fluctus__maris вот ты запретил а они ведь не трогают... уже как 3 года... а для запада так ваще 4....,neutral,1244726984455999488
"@cute_x_cherry та нет, много есть. как-то не хочется читать почему.",negative,1215267338213302274
"А эта ваша Ванга ваще кто, какой-то новый экономический аналитик? Или из какой-то крупной фарма-компании? 🤔 https://t.co/RszGbL31oX",neutral,1337815853983739904
@Khayallaa Азербайджанская Гянджа. Местные жители несут цветы и игрушки на место вчерашнего удара. https://t.co/R94OXfqsT3,negative,1315612831778299904
ау в котором я люблб себя,positive,1289263417161744384
@dama1725 Он был классный!!! https://t.co/gyX7ty6zlu,positive,1313925337470971913
@tvrain Роботизация до них не дошла... Это прискорбно 😭,negative,1304636564702715904
@_chedarale_01 что кому рожу начистить,negative,1242171449554677761
Я не могу,neutral,1315343620392849410
@ru_stats @vlad_zima Для ЦСКА🔴🔵,neutral,1307575253477085185
"@finanzru Последний путинский кризис.Если заговорили,то дефолт
будет точно.",negative,1251016024557858821
"Когда в новостях пишут, что многодетная семья живёт в подвале или что-то в этом духе, у меня всегда возникает один и тот же вопрос...",negative,1213765383116771328
О стоп что вышла серия отеля хазбин?,neutral,1284810643359629312
@NSemirad Каждой веснушке поцелуй от капитана?🥰 А глаза его сапфировые на загорелой коже ещё ярче смотрятся,positive,1293249339721158656
причина номер миллион почему я не люблю спать дома ХОЛОДНО БЛЯТЬ ПИЗДЕЦ,negative,1246953920792072199
"@coluber76 Ага 

Про любимый лунный трактор?",neutral,1338901344061632514
@loonitzymoo она обязана быть хорошей из-за нас,neutral,1259587080562360321
"Не обновляйте Инстаграм, там пиздец!!!",negative,1307206100219912192
@kamrmnv Я напился и узнал что ты не сложный человек ибо я долбоеб,negative,1341096042977177600
@excesshuman @Night15Owl Стекольный прон?,neutral,1254110556878966791
@rn21new Все просто завидуют ему!:),neutral,1325368535451889664
@Marishka1970 @SINIY_BOMj Токоприебников? Задумался,negative,1297516540758315019
@fairlyviva Спасибо огромное🥰,positive,1323214991013629954
пошли на свидание https://t.co/TyRf7Fh4c0,positive,1241380777134260226
"@sojuwhynot офигеть, мне жаль...",negative,1329473874057170946
@ilovebangtan321 БОЛЬНОЙ МАРГИНАЛ,negative,1309139351402696707
@taygainfo Зачем я это прочитала ??((( это же чикатило,negative,1233262651393925120
"@42MAY1 я заплакала, бедный котя, вот же бляди тупые. https://t.co/IKbF4hzjq2",negative,1282264675682586624
а еще мне вылезла реклама шоколадок хочу шоколадку хорошо что др скоро мне подарят шоколадки ура😼,positive,1317444119468400645
@_Vitauskas_A_ @VictorKvert2008 Германия в общей сложности выделит 1 трлн евро,neutral,1242164717705101315
я увидела эту селку в ленте и мне стало так тепло? хорошо? ((( https://t.co/aHahzbOUE5,positive,1284585224668577792
кто мне заплатит за то что я семь минут потратила чтоб узнать что есть три основных типа рифмовки,negative,1248320127273242629
@VENTICATB0Y зайди в тг плиз,neutral,1318589806176251904
@esmi_el Дикаприо случайно,neutral,1330487738014064647
"Тётя перестала ощущать запахи и вкусы 🗿 атеншон блядь, она лезла к нам обниматься. Жду двадцатку дней, это хуйня какая-то",negative,1331955471775903746
буду сегодня смотреть выпуски стрит дэнс перевод которых пропустила,positive,1311319277992062978
@Nik15728488 @mrgrig6 Сынуля достойный продолжатель своего отца. https://t.co/PYsKIlXUYS,positive,1307208327387115520
"СБР предложил Польховского на пост главного тренера сборной России: Яндекс.Спорт
https://t.co/97g082iMKr...
https://t.co/OJVKxfqOBz",neutral,1248669596665753602
"Из минусов - в больницу на 9, из плюсов - до больницы в х минут пешком от дома.",negative,1219145270035918848
@DooLeeHyung СОЛНЦЕ🤲🏻🥺,positive,1297630516741582849
@JkuCTR5ih3oDeG0 почему ты такая милая,positive,1255482828273352705
@wenbebie юнги это просто бисексуальная мечта лол,positive,1263239971214950400
"Сегодня ночь без пидарасов, самому обидно",negative,1256994698696306689
"@stas_stanyslavs Обучение 7000$ в месяц. Вопрос, кто родители? И почему их бесплатно должны вывозить?",neutral,1250514910083194881
"Бля,я только написал,и они перестали",negative,1342756505020461062
Дилеры попросили Сергея Собянина разрешить работу столичных автосалонов https://t.co/Ke5pqFLkOs https://t.co/shZtn2g5Ha,neutral,1261197395502592000
Ночь или день?,neutral,1292805485897363456
@fuck_you_fuckme самая милая булочке,positive,1337143251200061445
@DidiMonbebe Приятного 🙃,positive,1240187996755955712
@CXCLXNXS @valgrizgel 32 гб живу спокойно все что нужно есть радуюсь жизни,positive,1271334311049023488
"https://t.co/0N5v6HsGCU
Это невероятно красиво! Посмотрите! Это прекрасная атмосфера?",positive,1252832569223073793
@itsRizha Как этот человек хорошо получается на фотках.? 🤔🤔🤔,positive,1343564759980011522
@small_stalker страшно,negative,1313761860265693184
@OlgaZyryanova11 Наконец-то достойный соперник,positive,1342078160247136257
@MatchTV Там же Малиновский щас в порядке полном...),positive,1295427903186964481
@tzyluvr понятно,neutral,1285184196466573317
ВАЙФАЙ СЛЕТЕЛ УГАДАЙТЕ КТО ПРОЕБАЛ ФИЛЬТР,negative,1315205158016634885
"@dw_russian Ну, с четырьмя вертолётами теперь бояться нечего, Вильнюс может спать спокойно!",positive,1326128346208624641
"Никто:
Я всем подружкам в гс в 22:30: ХОЧУ ФАНТУ",neutral,1265673019885785090
@sarawaats_wiife Согл она поддерживает беливеров и не только..... Странная личность,negative,1261684308068220928
"@pupochek_aoyami мне кажется, команда Терушимы 😅💛

такие весёлые и позитивные ребята, вот~",positive,1255220575213158403
"философия от деда так и прет
уважаю",positive,1344421777901039617
@freevj97 прекрасное сочетание,positive,1217475974796914691
"ВРЕМЯ 6 УТРА, А Я РЖУ КАК КОНЬ https://t.co/y8mPehOjpC",positive,1318023390582706178
в смысле блять у чону материнские чувства а у меня к нему материнские чувства и что мы сейчас будем делать,negative,1246714023409790978
@MlNIMONII мне вчера приснилось то что мне отлизал минхо на подоконнике,positive,1302576301644091392
АШИДО НАДЕЮСЬ СЧИТАЕТСЧ,neutral,1314617833817624576
Я лох,negative,1256853505857540097
"@dandveeli бля ну вообще то он ниндзя, они выполняют заказные убийства и прочую хуйню...",negative,1289495173425008640
люблю его🧸,positive,1330539676076224512
@USEmbBy @vits2014 Умылись сеча с путой ? !,negative,1270089034770141192
@suga_lovesu Я заварю чай тогда,neutral,1302292594723033088
"дисклеймер: я никого не осуждаю, от их покупок зависит моя зарплата",neutral,1301492791252520961
"@narita_dez не знаю, не вкусные",neutral,1312364293015375879
@PisosKakVeselo Ура,positive,1265682935191154688
"Посмотрели новые мутанты
Мне понравилось,очень даже
А Даня сказал,что просто нормик",positive,1340056346335567874
@anonasiks Это в приложении BIGO LIVE,neutral,1332931456935583744
моя и пак чимина ♥️ https://t.co/N6yrDcdmTj,neutral,1246904574818095105
"@friskasz Хината🧡, тут и думать не надо",neutral,1274078967138582530
@darylizme Ну у меня еще нет(,negative,1253618216880013313
Баля как много мессаг в баду етом,negative,1277830272936030209
Ну блин почему вам не зашёл мой тред с мемами(((,negative,1284131656832552961
@arssifit Обещаю,neutral,1338369376295251972
@babyjang3 пусть удалится сам/а ☺️☺️,neutral,1272070742759428096
@rurieeeee_ Какая милаха!,positive,1274309473469894657
@kidksyu @ayamin_di @CryingFoal КОНЕЧНО ДА,positive,1336286552012578816
"@RTINI94636568 Логично, но мы не придерживаемся сия мнения",neutral,1255272727214206977
@burh_ Щото ты слабовато подкатываешь 🙄,negative,1272259746477809667
@randomtwoset Я на него подсела... который день смотрю...,positive,1272223532861325320
@jk_my_boyfriend Ахахаха почему это?,positive,1302896759019048971
Вышел в окно полететь над мокрым асфальтом,negative,1278067062368280585
Не злите Сергея Валерьевича,neutral,1289340827244797953
"@pink__dick Бля, не смешно",negative,1318444674877673474
"Фермеры в Таиланде выбрасывают фрукты, так как не могут продать их https://t.co/6YMZDYcFw0 #Паттайя #Таиланд #Новости",negative,1249955972916875264
@ilwncts В ВК я тебе кинула уже иди чекай блин https://t.co/1hMXdkmTE7,neutral,1299459610785521665
А еще я всей своей душой ненавижу гребную психологию,negative,1246489540056973312
"@AlaQueenofmemes Пиздец
Просто пиздец
Как у филолога, у меня кровь из глаз",negative,1266012372617121793
"@bereguchest *тихо засмеялась*
Ну, думаю, что принимать гостей все же труднее, чем ими быть, но спасибо",neutral,1213540769732141056
@richiii_moon а его https://t.co/rpIzzdiRnJ,neutral,1308015605061242880
осуждающе смотрю на кое кого,negative,1323343374481608704
БРОСАЮ ДЕНЬГИ В ЭКРАН https://t.co/LeHfJOSBNK,neutral,1328813162116886529
@huy_pionerki *ушел на поиски личинок*,negative,1215587959199731712
ой это новый юнит ну ладно хоть какой-то движ,neutral,1277832537864310784
"Мужик в понедельник опоздал на работу, его спрашивают что случилось? Он отвечает:
— А я проснулся — смотрю пасмурно, подумал выходной…",positive,1343246609434472449
@t01ed0o Уже бегу смотреть первые три минуты восьмой серии ура стабильность признак мастерства,positive,1316709017335533574
"я ж не прекращу это закидывать

#триггер https://t.co/0PVViwZWle",neutral,1235913745123155969
на всякий случай загуглите правописание слова «розетка»,neutral,1262045127268327426
@shngmtwt я готова хоть ЩАС прибежать к тебе по холоду в этих неудобных туфлях,positive,1323640599631847431
@kyryakaa @jkmysweetdaddy ну ты же хочешь УРОДЛИВЫЙ СВИТЕР сонь! очевидно он получится уоодливым,negative,1216099102246785026
@kseniyusha Слушай ну че ему теперь не лайкать фотки ?),positive,1282707690620424193
@NedoelvesT Я над ним и ещё кем-то кого я не помню потому что моя память сказала нахуй мы будем запоминать это дерьмо...,negative,1336709337864146944
"Сейчас то самое время. Время дать старым ранам зажить, и разрешить любви вернуться в твой мир.",positive,1328934130055340033
"@aufffffffffffff Я тебя не ненавижу , я просто не упускаю шанс пошутить",positive,1239130830804484097
"А Сен-Максимен не отстает от трендов!😃🔝
#Максимен #тренды #РШ https://t.co/eGumpelv0H",positive,1251103433840562176
@rauwvaness щас будут разборки. 🗿,negative,1261054604617437184
@mfmf_twt ДА ХОТЬ БЕСКОНЕЧНО МАШ ТЫ ПРЕКРАСНА🥺🥺🥺🥺🥺🥺😳,positive,1266806522153259012
"dramatic portrait 🖤

(никакой обработки, просто исо вниз и яркий солнечный свет)) https://t.co/7wtapiwv5B",positive,1242474479655071746
"@great_knee Да, согласен",neutral,1214653627639509003
"сижу, читаю аушки хёна и просто:
-Я КТО НАХЕР",negative,1212385641629179904
@nnastiny урра я не одна!! 🥺🥺,positive,1314259367659700224
"Доброе, блять, утро https://t.co/1w0uhN95l6",negative,1326431426586308608
Эпидемия скоро закончится! https://t.co/5IhDONn4Vi с помощью @YouTube,positive,1250249993656639489
я шерлок холмс https://t.co/W10McPOI6q,neutral,1337038175475281922
@kyryakaa @jkmysweetdaddy ну ты же хочешь УРОДЛИВЫЙ СВИТЕР сонь! очевидно он получится уоодливым,negative,1216099102246785026
"@law_tattoo Слыш)) открой форточку, впусти свежий воздух 😏",neutral,1341297122122063873
ОНИ !! ПОТРЯСАЮЩИЕ !! ⭐️ https://t.co/E9Npb0PFS9,positive,1303712274348158977
Я СЕЙЧАС ОТКИНУСЬ https://t.co/ku2kTHYrbN,negative,1257669604148686849
@wwandderer Тоже самое только ещё и умираю от боли в животе ибо месячные неожиданно нагрянули,negative,1276469909145427968
"@Ullyssas Сколько седыми из леса вышло?
  А сколько не вышло..",negative,1314656379504865282
"АХАХАХАХАХАХАХАХАХАХПХПХ
Это настолько ор что не могу https://t.co/NeBaLCRcD1",positive,1320501062437142529
"В честь того что я скоро буду делать вот 
https://t.co/x0n0QdrpvK",neutral,1321135069206073350
@yoshkinkrot Редкие животные находятся у власти.А именно в Единой России.Да??,negative,1337668852004626434
"@_gahallan Какой пиздец там творится, думала подписаться чтоб не потерять и смотреть инсайд но просто АААА",negative,1260654656759324673
@Dekimu_san КАКОГО ДЬЯВОЛА,negative,1243621013625221121
"я: как же я люблю юки 
все: кого из https://t.co/yT58F9iYHm",positive,1307309527562321922
@Svet_Lana275 @alduckz @ESapognikova @76Alff Душевно больной какой-то,negative,1295018979493392384
"Сегодня ночь без пидарасов, самому обидно",negative,1256994698696306689
@nehoroshayaaaaa У тебя нет шансов! https://t.co/LXNArEGHMg,negative,1309227180099080196
я. просто. сдохну. от. холода.,negative,1278434483402870784
Самые необычные фены для волос https://t.co/5WPLYHkHow,neutral,1284589330900684808
@DisneyRussia Дисней провалил в этот раз. Кино полное Г.,negative,1306916139579174912
"В городе виселиц наша любовь это водка, таблетки и сифилис",negative,1235479022311784448
@ru_rbc доллар по 30 сделать не хотят значит,neutral,1337179917788868613
@hifoxer Ты какой-то негибкий,negative,1289210505987420167
Заблокировала вообще везде. Сразу так охуенно на душе.,positive,1229052455196950530
@terieliass скулу с ухом перенести немножко и кажется будет идеально,positive,1272965605885345794
@CHETEALKA22 суперстар фнс 😏😏😏,neutral,1340766320351191045
или правильнее сказать все ещё имеджин,neutral,1330163090474872833
"@qoolseal Не хочу осень, опять я буду мёрзнуть😭
Ну почему мне бывает тепло только 3-4 месяца в году(",negative,1292785135142739968
"@Nikiforova1967 Это легкие, они повреждены, кошмар((((",negative,1257754874374217728
"@ju_or_not Теперь мне страшно встретить тебя на улице, ибо на меня можно только прикрикнуть и я уже плачу",negative,1227341330126340096
@evilascaris коричневые персонажи где почему до сих пор не вижу коричневых персонажей,neutral,1263074233296605184
"короче, кейс: вчера заказали тьму еды в конторе шашлык hits, один из шашлыков оказался из испорченного мяса — вонь стояла не всю кухню",negative,1274640601187827714
